id,fold,partition,min_train_dist
bpRNA_RFAM_9174,0,VL0,0.04716981132075472
bpRNA_RFAM_35724,0,VL0,0.11328125
bpRNA_RFAM_39986,0,VL0,0.029197080291970802
bpRNA_RFAM_40359,0,VL0,0.3404255319148936
bpRNA_CRW_25684,0,VL0,0.0
bpRNA_RFAM_37517,0,VL0,0.04201680672268908
bpRNA_RFAM_9638,0,VL0,0.0
bpRNA_RFAM_21073,0,VL0,0.12857142857142856
bpRNA_RFAM_26812,0,VL0,0.13496932515337423
bpRNA_RFAM_21744,0,VL0,0.09473684210526316
bpRNA_tmRNA_390,0,VL0,0.14130434782608695
bpRNA_CRW_36983,0,VL0,0.012658227848101266
bpRNA_RNP_337,0,VL0,0.16417910447761194
bpRNA_RFAM_22367,0,VL0,0.2169811320754717
bpRNA_RFAM_29979,0,VL0,0.06097560975609756
bpRNA_RFAM_19702,0,VL0,0.06802721088435375
bpRNA_RFAM_25991,0,VL0,0.17699115044247787
bpRNA_RFAM_5322,0,VL0,0.06557377049180328
bpRNA_RFAM_30961,0,VL0,0.08633093525179857
bpRNA_RFAM_14594,0,VL0,0.12605042016806722
bpRNA_RFAM_28805,0,VL0,0.2905027932960894
bpRNA_RFAM_14092,0,VL0,0.24806201550387597
bpRNA_CRW_25507,0,VL0,0.06944444444444445
bpRNA_RFAM_22864,0,VL0,0.15333333333333332
bpRNA_CRW_42069,0,VL0,0.0
bpRNA_RFAM_28155,0,VL0,0.0
bpRNA_tmRNA_676,0,VL0,0.2222222222222222
bpRNA_RFAM_28267,0,VL0,0.02197802197802198
bpRNA_RFAM_16672,0,VL0,0.19402985074626866
bpRNA_RFAM_1930,0,VL0,0.08333333333333333
bpRNA_CRW_34381,0,VL0,0.039473684210526314
bpRNA_RFAM_2440,0,VL0,0.08100558659217877
bpRNA_RFAM_30206,0,VL0,0.1
bpRNA_RFAM_15403,0,VL0,0.0851063829787234
bpRNA_RFAM_34390,0,VL0,0.03
bpRNA_RFAM_6135,0,VL0,0.0273972602739726
bpRNA_RFAM_7245,0,VL0,0.05847953216374269
bpRNA_RFAM_17285,0,VL0,0.3843137254901961
bpRNA_RFAM_13561,0,VL0,0.11940298507462686
bpRNA_RFAM_17167,0,VL0,0.08888888888888889
bpRNA_RFAM_16431,0,VL0,0.025974025974025976
bpRNA_RFAM_11739,0,VL0,0.0684931506849315
bpRNA_RFAM_31891,0,VL0,0.04819277108433735
bpRNA_RFAM_37324,0,VL0,0.14634146341463414
bpRNA_RFAM_11904,0,VL0,0.012345679012345678
bpRNA_RFAM_38023,0,VL0,0.05813953488372093
bpRNA_RFAM_26192,0,VL0,0.0
bpRNA_RFAM_33914,0,VL0,0.1917808219178082
bpRNA_RFAM_30271,0,VL0,0.14285714285714285
bpRNA_RFAM_8296,0,VL0,0.0707070707070707
bpRNA_RFAM_4664,0,VL0,0.03125
bpRNA_RNP_88,0,VL0,0.1906158357771261
bpRNA_RFAM_20328,0,VL0,0.04716981132075472
bpRNA_RFAM_38646,0,VL0,0.174496644295302
bpRNA_RFAM_41912,0,VL0,0.1642512077294686
bpRNA_RFAM_5207,0,VL0,0.15
bpRNA_RFAM_8804,0,VL0,0.16326530612244897
bpRNA_RFAM_33061,0,VL0,0.16216216216216217
bpRNA_RFAM_34873,0,VL0,0.06976744186046512
bpRNA_RFAM_34464,0,VL0,0.08823529411764706
bpRNA_RFAM_9683,0,VL0,0.031007751937984496
bpRNA_RFAM_35951,0,VL0,0.027247956403269755
bpRNA_RFAM_2710,0,VL0,0.07291666666666667
bpRNA_CRW_53717,0,VL0,0.0
bpRNA_RFAM_12854,0,VL0,0.044444444444444446
bpRNA_RFAM_5775,0,VL0,0.009708737864077669
bpRNA_RFAM_30532,0,VL0,0.050505050505050504
bpRNA_RFAM_34030,0,VL0,0.06779661016949153
bpRNA_RFAM_5278,0,VL0,0.058823529411764705
bpRNA_CRW_42744,0,VL0,0.0125
bpRNA_RFAM_14588,0,VL0,0.0603448275862069
bpRNA_RFAM_26571,0,VL0,0.4619883040935672
bpRNA_RFAM_37592,0,VL0,0.008403361344537815
bpRNA_RFAM_31965,0,VL0,0.015873015873015872
bpRNA_CRW_29252,0,VL0,0.0
bpRNA_RFAM_17998,0,VL0,0.11450381679389313
bpRNA_RFAM_32010,0,VL0,0.1232876712328767
bpRNA_RFAM_33279,0,VL0,0.271889400921659
bpRNA_RFAM_27099,0,VL0,0.021739130434782608
bpRNA_RFAM_998,0,VL0,0.020512820512820513
bpRNA_RFAM_24627,0,VL0,0.32275132275132273
bpRNA_RFAM_25315,0,VL0,0.0
bpRNA_CRW_15576,0,VL0,0.11188811188811189
bpRNA_RFAM_26899,0,VL0,0.13043478260869565
bpRNA_RFAM_23217,0,VL0,0.0
bpRNA_SRP_852,0,VL0,0.19101123595505617
bpRNA_CRW_43685,0,VL0,0.0
bpRNA_RFAM_36068,0,VL0,0.06593406593406594
bpRNA_RFAM_6957,0,VL0,0.16216216216216217
bpRNA_RFAM_1227,0,VL0,0.0
bpRNA_RFAM_11706,0,VL0,0.23357664233576642
bpRNA_RFAM_1440,0,VL0,0.02666666666666667
bpRNA_RFAM_12888,0,VL0,0.028735632183908046
bpRNA_RFAM_17064,0,VL0,0.140625
bpRNA_RFAM_32151,0,VL0,0.23178807947019867
bpRNA_RFAM_26946,0,VL0,0.07042253521126761
bpRNA_RFAM_27064,0,VL0,0.25
bpRNA_RFAM_42190,0,VL0,0.21226415094339623
bpRNA_RFAM_16492,0,VL0,0.02531645569620253
bpRNA_RFAM_19794,0,VL0,0.009345794392523364
bpRNA_RFAM_36439,0,VL0,0.208
bpRNA_RFAM_6909,0,VL0,0.15217391304347827
bpRNA_RFAM_34893,0,VL0,0.14871794871794872
bpRNA_RFAM_34709,0,VL0,0.3944954128440367
bpRNA_RFAM_33187,0,VL0,0.11904761904761904
bpRNA_RFAM_40980,0,VL0,0.1
bpRNA_RFAM_5277,0,VL0,0.10294117647058823
bpRNA_RFAM_33153,0,VL0,0.13793103448275862
bpRNA_RFAM_42329,0,VL0,0.014705882352941176
bpRNA_RFAM_27236,0,VL0,0.013157894736842105
bpRNA_RFAM_17481,0,VL0,0.09574468085106383
bpRNA_RFAM_41923,0,VL0,0.2554112554112554
bpRNA_RFAM_4706,0,VL0,0.23308270676691728
bpRNA_RFAM_34518,0,VL0,0.09345794392523364
bpRNA_SPR_148,0,VL0,0.0641025641025641
bpRNA_RFAM_11883,0,VL0,0.008695652173913044
bpRNA_RFAM_8057,0,VL0,0.041666666666666664
bpRNA_RNP_381,0,VL0,0.1566265060240964
bpRNA_CRW_34691,0,VL0,0.0
bpRNA_RFAM_33419,0,VL0,0.19130434782608696
bpRNA_RFAM_34440,0,VL0,0.11594202898550725
bpRNA_RFAM_7798,0,VL0,0.0
bpRNA_RFAM_40748,0,VL0,0.014285714285714285
bpRNA_RFAM_34346,0,VL0,0.14634146341463414
bpRNA_RFAM_15636,0,VL0,0.058823529411764705
bpRNA_RFAM_18995,0,VL0,0.04854368932038835
bpRNA_CRW_29028,0,VL0,0.0125
bpRNA_RFAM_4854,0,VL0,0.0
bpRNA_CRW_48949,0,VL0,0.0
bpRNA_RFAM_31654,0,VL0,0.011976047904191617
bpRNA_RFAM_23066,0,VL0,0.14
bpRNA_RFAM_8202,0,VL0,0.08333333333333333
bpRNA_RFAM_3554,0,VL0,0.13761467889908258
bpRNA_CRW_31500,0,VL0,0.025
bpRNA_RFAM_22074,0,VL0,0.0
bpRNA_RFAM_31929,0,VL0,0.0
bpRNA_RFAM_1076,0,VL0,0.057291666666666664
bpRNA_RFAM_9253,0,VL0,0.05970149253731343
bpRNA_RFAM_42662,0,VL0,0.31451612903225806
bpRNA_RFAM_9249,0,VL0,0.07766990291262135
bpRNA_RFAM_3612,0,VL0,0.176
bpRNA_RFAM_5962,0,VL0,0.19254658385093168
bpRNA_RFAM_24420,0,VL0,0.09302325581395349
bpRNA_RFAM_17801,0,VL0,0.2753623188405797
bpRNA_CRW_53856,0,VL0,0.0
bpRNA_RFAM_17017,0,VL0,0.03759398496240601
bpRNA_RFAM_18895,0,VL0,0.06481481481481481
bpRNA_RFAM_28435,0,VL0,0.0
bpRNA_RFAM_36299,0,VL0,0.4088050314465409
bpRNA_RFAM_26817,0,VL0,0.25
bpRNA_RFAM_2387,0,VL0,0.12408759124087591
bpRNA_RFAM_5006,0,VL0,0.08108108108108109
bpRNA_RFAM_25374,0,VL0,0.08108108108108109
bpRNA_RFAM_15979,0,VL0,0.0
bpRNA_RFAM_17949,0,VL0,0.012345679012345678
bpRNA_RFAM_34902,0,VL0,0.09302325581395349
bpRNA_RFAM_21444,0,VL0,0.17557251908396945
bpRNA_RFAM_1173,0,VL0,0.08450704225352113
bpRNA_RFAM_4904,0,VL0,0.09821428571428571
bpRNA_RFAM_7867,0,VL0,0.058394160583941604
bpRNA_RFAM_17270,0,VL0,0.04580152671755725
bpRNA_RFAM_9681,0,VL0,0.0
bpRNA_RFAM_3034,0,VL0,0.18085106382978725
bpRNA_RFAM_16577,0,VL0,0.17985611510791366
bpRNA_RFAM_18431,0,VL0,0.017094017094017096
bpRNA_RFAM_37820,0,VL0,0.029069767441860465
bpRNA_CRW_36149,0,VL0,0.0
bpRNA_RFAM_18634,0,VL0,0.11016949152542373
bpRNA_RFAM_8188,0,VL0,0.018518518518518517
bpRNA_RFAM_3811,0,VL0,0.23618090452261306
bpRNA_RFAM_29834,0,VL0,0.12396694214876033
bpRNA_RFAM_11732,0,VL0,0.0625
bpRNA_CRW_35565,0,VL0,0.0
bpRNA_RFAM_27372,0,VL0,0.08888888888888889
bpRNA_RFAM_13383,0,VL0,0.14074074074074075
bpRNA_RFAM_11925,0,VL0,0.0
bpRNA_RFAM_8548,0,VL0,0.13725490196078433
bpRNA_RFAM_9340,0,VL0,0.0273224043715847
bpRNA_RFAM_3301,0,VL0,0.11940298507462686
bpRNA_RFAM_12347,0,VL0,0.21428571428571427
bpRNA_RFAM_2795,0,VL0,0.13662790697674418
bpRNA_SPR_214,0,VL0,0.0
bpRNA_RFAM_9071,0,VL0,0.05508474576271186
bpRNA_RFAM_23930,0,VL0,0.0
bpRNA_RFAM_24357,0,VL0,0.0
bpRNA_RFAM_7495,0,VL0,0.0
bpRNA_CRW_44200,0,VL0,0.0
bpRNA_RFAM_4824,0,VL0,0.14285714285714285
bpRNA_RFAM_40815,0,VL0,0.05970149253731343
bpRNA_RFAM_15352,0,VL0,0.03508771929824561
bpRNA_SPR_9,0,VL0,0.2916666666666667
bpRNA_RFAM_21116,0,VL0,0.14285714285714285
bpRNA_RFAM_22685,0,VL0,0.0
bpRNA_RFAM_26411,0,VL0,0.23026315789473684
bpRNA_RFAM_35352,0,VL0,0.16417910447761194
bpRNA_RFAM_2472,0,VL0,0.12020460358056266
bpRNA_RFAM_24557,0,VL0,0.09146341463414634
bpRNA_RFAM_27199,0,VL0,0.02666666666666667
bpRNA_RFAM_28622,0,VL0,0.3125
bpRNA_RFAM_10019,0,VL0,0.24545454545454545
bpRNA_RFAM_22692,0,VL0,0.13392857142857142
bpRNA_RFAM_31433,0,VL0,0.18518518518518517
bpRNA_SRP_25,0,VL0,0.1782178217821782
bpRNA_RFAM_28719,0,VL0,0.23170731707317074
bpRNA_RFAM_16011,0,VL0,0.0
bpRNA_RFAM_10565,0,VL0,0.1228813559322034
bpRNA_RFAM_3156,0,VL0,0.25
bpRNA_RFAM_9112,0,VL0,0.06598984771573604
bpRNA_RFAM_32050,0,VL0,0.1
bpRNA_RFAM_38194,0,VL0,0.1890547263681592
bpRNA_RFAM_20888,0,VL0,0.0
bpRNA_RFAM_35775,0,VL0,0.1935483870967742
bpRNA_RFAM_7174,0,VL0,0.07526881720430108
bpRNA_RFAM_41082,0,VL0,0.0873015873015873
bpRNA_RFAM_34360,0,VL0,0.09803921568627451
bpRNA_RFAM_1457,0,VL0,0.0
bpRNA_RFAM_5587,0,VL0,0.11904761904761904
bpRNA_RFAM_21333,0,VL0,0.24347826086956523
bpRNA_RFAM_24418,0,VL0,0.1
bpRNA_RFAM_30279,0,VL0,0.2054794520547945
bpRNA_RFAM_12820,0,VL0,0.10625
bpRNA_CRW_17882,0,VL0,0.25274725274725274
bpRNA_RFAM_24213,0,VL0,0.009615384615384616
bpRNA_RFAM_27164,0,VL0,0.013888888888888888
bpRNA_RFAM_35898,0,VL0,0.13953488372093023
bpRNA_RFAM_17738,0,VL0,0.1111111111111111
bpRNA_RFAM_20940,0,VL0,0.18085106382978725
bpRNA_RFAM_36132,0,VL0,0.2830188679245283
bpRNA_RNP_365,0,VL0,0.097799511002445
bpRNA_CRW_35803,0,VL0,0.05555555555555555
bpRNA_RFAM_9143,0,VL0,0.09424083769633508
bpRNA_tmRNA_291,0,VL0,0.056022408963585436
bpRNA_RFAM_28240,0,VL0,0.07291666666666667
bpRNA_RFAM_7142,0,VL0,0.34210526315789475
bpRNA_tmRNA_322,0,VL0,0.1837837837837838
bpRNA_RFAM_37899,0,VL0,0.08771929824561403
bpRNA_RFAM_42803,0,VL0,0.07692307692307693
bpRNA_RFAM_19841,0,VL0,0.04950495049504951
bpRNA_RFAM_3709,0,VL0,0.07142857142857142
bpRNA_RFAM_26907,0,VL0,0.18181818181818182
bpRNA_CRW_25093,0,VL0,0.0375
bpRNA_RFAM_770,0,VL0,0.08609271523178808
bpRNA_RFAM_5255,0,VL0,0.19117647058823528
bpRNA_RFAM_20019,0,VL0,0.05555555555555555
bpRNA_RFAM_14583,0,VL0,0.14685314685314685
bpRNA_RFAM_26262,0,VL0,0.0056179775280898875
bpRNA_RFAM_9334,0,VL0,0.0582010582010582
bpRNA_CRW_28667,0,VL0,0.0379746835443038
bpRNA_RFAM_36050,0,VL0,0.0
bpRNA_RFAM_18509,0,VL0,0.07537688442211055
bpRNA_RFAM_31652,0,VL0,0.17751479289940827
bpRNA_RFAM_39883,0,VL0,0.3836477987421384
bpRNA_RFAM_37978,0,VL0,0.08670520231213873
bpRNA_CRW_25561,0,VL0,0.013157894736842105
bpRNA_RFAM_27571,0,VL0,0.032520325203252036
bpRNA_RFAM_25427,0,VL0,0.2826086956521739
bpRNA_RFAM_18132,0,VL0,0.11450381679389313
bpRNA_tmRNA_338,0,VL0,0.23369565217391305
bpRNA_RFAM_12021,0,VL0,0.0
bpRNA_RFAM_12400,0,VL0,0.10588235294117647
bpRNA_RFAM_11264,0,VL0,0.04477611940298507
bpRNA_RFAM_27714,0,VL0,0.1016949152542373
bpRNA_RFAM_33629,0,VL0,0.08888888888888889
bpRNA_RFAM_4634,0,VL0,0.0375
bpRNA_RFAM_13868,0,VL0,0.050359712230215826
bpRNA_RFAM_10268,0,VL0,0.021739130434782608
bpRNA_RFAM_2686,0,VL0,0.06683168316831684
bpRNA_RFAM_38426,0,VL0,0.12658227848101267
bpRNA_RFAM_37837,0,VL0,0.10650887573964497
bpRNA_RFAM_18791,0,VL0,0.014814814814814815
bpRNA_RFAM_33361,0,VL0,0.16751269035532995
bpRNA_RFAM_1938,0,VL0,0.060240963855421686
bpRNA_RFAM_1887,0,VL0,0.014925373134328358
bpRNA_RFAM_21962,0,VL0,0.28
bpRNA_RFAM_28522,0,VL0,0.2289156626506024
bpRNA_CRW_25308,0,VL0,0.02564102564102564
bpRNA_RFAM_39940,0,VL0,0.1320754716981132
bpRNA_RFAM_30213,0,VL0,0.0847457627118644
bpRNA_RFAM_18305,0,VL0,0.12048192771084337
bpRNA_RFAM_1394,0,VL0,0.028169014084507043
bpRNA_RFAM_2103,0,VL0,0.057692307692307696
bpRNA_RFAM_8594,0,VL0,0.04950495049504951
bpRNA_RFAM_35923,0,VL0,0.14054054054054055
bpRNA_RFAM_35182,0,VL0,0.2
bpRNA_RFAM_33399,0,VL0,0.14423076923076922
bpRNA_RFAM_22310,0,VL0,0.3125
bpRNA_RFAM_15718,0,VL0,0.2647058823529412
bpRNA_RFAM_41367,0,VL0,0.4195121951219512
bpRNA_RFAM_9184,0,VL0,0.03980099502487562
bpRNA_RFAM_22178,0,VL0,0.26506024096385544
bpRNA_RFAM_37439,0,VL0,0.09302325581395349
bpRNA_CRW_44095,0,VL0,0.0
bpRNA_RFAM_22250,0,VL0,0.27
bpRNA_RFAM_30079,0,VL0,0.0
bpRNA_CRW_35676,0,VL0,0.0
bpRNA_RFAM_35780,0,VL0,0.241635687732342
bpRNA_SRP_410,0,VL0,0.15476190476190477
bpRNA_SPR_371,0,VL0,0.011764705882352941
bpRNA_RFAM_2334,0,VL0,0.23346303501945526
bpRNA_CRW_41546,0,VL0,0.0
bpRNA_RFAM_5426,0,VL0,0.0196078431372549
bpRNA_RFAM_10589,0,VL0,0.15352697095435686
bpRNA_CRW_40763,0,VL0,0.0
bpRNA_RFAM_21597,0,VL0,0.0449438202247191
bpRNA_RFAM_38414,0,VL0,0.057777777777777775
bpRNA_RFAM_42215,0,VL0,0.0375
bpRNA_CRW_17860,0,VL0,0.1951219512195122
bpRNA_RFAM_4665,0,VL0,0.011904761904761904
bpRNA_RFAM_4604,0,VL0,0.12643678160919541
bpRNA_RFAM_963,0,VL0,0.06091370558375635
bpRNA_RFAM_21524,0,VL0,0.13793103448275862
bpRNA_RFAM_19724,0,VL0,0.11458333333333333
bpRNA_RNP_433,0,VL0,0.3694915254237288
bpRNA_RFAM_20968,0,VL0,0.18181818181818182
bpRNA_RNP_297,0,VL0,0.13480392156862744
bpRNA_RFAM_24430,0,VL0,0.025423728813559324
bpRNA_RFAM_14488,0,VL0,0.05747126436781609
bpRNA_RFAM_10272,0,VL0,0.02631578947368421
bpRNA_RFAM_9668,0,VL0,0.02666666666666667
bpRNA_RFAM_27146,0,VL0,0.1048951048951049
bpRNA_RFAM_40720,0,VL0,0.060240963855421686
bpRNA_RFAM_30756,0,VL0,0.07608695652173914
bpRNA_RFAM_18026,0,VL0,0.2608695652173913
bpRNA_CRW_19530,0,VL0,0.12195121951219512
bpRNA_RFAM_27059,0,VL0,0.4729241877256318
bpRNA_RFAM_37144,0,VL0,0.0
bpRNA_RFAM_38147,0,VL0,0.1048951048951049
bpRNA_RFAM_10044,0,VL0,0.04950495049504951
bpRNA_RFAM_7233,0,VL0,0.09090909090909091
bpRNA_RFAM_6883,0,VL0,0.1523809523809524
bpRNA_RFAM_24376,0,VL0,0.15
bpRNA_RFAM_4883,0,VL0,0.0
bpRNA_RFAM_6520,0,VL0,0.11194029850746269
bpRNA_SRP_868,0,VL0,0.2768729641693811
bpRNA_RFAM_26491,0,VL0,0.42152466367713004
bpRNA_RFAM_26985,0,VL0,0.19047619047619047
bpRNA_SRP_823,0,VL0,0.09634551495016612
bpRNA_RFAM_42283,0,VL0,0.17796610169491525
bpRNA_RFAM_38784,0,VL0,0.1527777777777778
bpRNA_RFAM_38723,0,VL0,0.1111111111111111
bpRNA_RFAM_1020,0,VL0,0.03535353535353535
bpRNA_RFAM_19389,0,VL0,0.07017543859649122
bpRNA_RFAM_29055,0,VL0,0.06153846153846154
bpRNA_SPR_366,0,VL0,0.01282051282051282
bpRNA_RFAM_3630,0,VL0,0.10833333333333334
bpRNA_RFAM_31327,0,VL0,0.03636363636363636
bpRNA_RFAM_37772,0,VL0,0.09883720930232558
bpRNA_RFAM_20935,0,VL0,0.0
bpRNA_RFAM_7008,0,VL0,0.13071895424836602
bpRNA_RFAM_27094,0,VL0,0.013157894736842105
bpRNA_RFAM_33789,0,VL0,0.08125
bpRNA_RFAM_12881,0,VL0,0.08092485549132948
bpRNA_RFAM_41877,0,VL0,0.19090909090909092
bpRNA_RFAM_35385,0,VL0,0.24793388429752067
bpRNA_RFAM_29724,0,VL0,0.0
bpRNA_RFAM_742,0,VL0,0.12173913043478261
bpRNA_RFAM_26247,0,VL0,0.0
bpRNA_RFAM_2848,0,VL0,0.13924050632911392
bpRNA_RFAM_34857,0,VL0,0.034482758620689655
bpRNA_RFAM_2650,0,VL0,0.1377672209026128
bpRNA_CRW_53136,0,VL0,0.0
bpRNA_RFAM_41143,0,VL0,0.11016949152542373
bpRNA_RFAM_38487,0,VL0,0.17543859649122806
bpRNA_RFAM_38657,0,VL0,0.18064516129032257
bpRNA_RFAM_18668,0,VL0,0.1728395061728395
bpRNA_RFAM_33806,0,VL0,0.06818181818181818
bpRNA_RFAM_20286,0,VL0,0.17777777777777778
bpRNA_CRW_23903,0,VL0,0.0
bpRNA_RFAM_21373,0,VL0,0.22448979591836735
bpRNA_RFAM_9363,0,VL0,0.07103825136612021
bpRNA_RFAM_41546,0,VL0,0.19745222929936307
bpRNA_RFAM_18364,0,VL0,0.06598984771573604
bpRNA_RFAM_9272,0,VL0,0.0660377358490566
bpRNA_RFAM_41240,0,VL0,0.3271604938271605
bpRNA_CRW_52618,0,VL0,0.0
bpRNA_RFAM_22488,0,VL0,0.21428571428571427
bpRNA_RFAM_41906,0,VL0,0.04784688995215311
bpRNA_RFAM_39887,0,VL0,0.09523809523809523
bpRNA_RFAM_1368,0,VL0,0.0
bpRNA_CRW_54569,0,VL0,0.28165374677002586
bpRNA_RFAM_42037,0,VL0,0.05555555555555555
bpRNA_RFAM_27631,0,VL0,0.0
bpRNA_RFAM_1546,0,VL0,0.011363636363636364
bpRNA_RFAM_9297,0,VL0,0.13989637305699482
bpRNA_RFAM_32326,0,VL0,0.07547169811320754
bpRNA_RFAM_33686,0,VL0,0.2360248447204969
bpRNA_RFAM_1230,0,VL0,0.04285714285714286
bpRNA_RFAM_30780,0,VL0,0.0
bpRNA_RFAM_13018,0,VL0,0.029239766081871343
bpRNA_RFAM_18727,0,VL0,0.15
bpRNA_RFAM_39772,0,VL0,0.10843373493975904
bpRNA_RFAM_36664,0,VL0,0.16842105263157894
bpRNA_RFAM_8978,0,VL0,0.0784313725490196
bpRNA_RFAM_12031,0,VL0,0.02666666666666667
bpRNA_RFAM_4269,0,VL0,0.16626506024096385
bpRNA_RFAM_34095,0,VL0,0.09090909090909091
bpRNA_RFAM_26588,0,VL0,0.47058823529411764
bpRNA_RFAM_37764,0,VL0,0.13142857142857142
bpRNA_RFAM_41140,0,VL0,0.22033898305084745
bpRNA_RFAM_18811,0,VL0,0.13
bpRNA_RFAM_33526,0,VL0,0.01694915254237288
bpRNA_RFAM_25944,0,VL0,0.15517241379310345
bpRNA_RFAM_42147,0,VL0,0.1
bpRNA_RFAM_31903,0,VL0,0.025974025974025976
bpRNA_RFAM_12476,0,VL0,0.2033898305084746
bpRNA_RFAM_38713,0,VL0,0.24193548387096775
bpRNA_RFAM_13027,0,VL0,0.09433962264150944
bpRNA_RFAM_28847,0,VL0,0.07042253521126761
bpRNA_RFAM_8990,0,VL0,0.0546448087431694
bpRNA_RFAM_37307,0,VL0,0.10416666666666667
bpRNA_RFAM_7447,0,VL0,0.0
bpRNA_RFAM_24623,0,VL0,0.34759358288770054
bpRNA_SRP_70,0,VL0,0.054945054945054944
bpRNA_RFAM_42539,0,VL0,0.04
bpRNA_RFAM_372,0,VL0,0.18803418803418803
bpRNA_RFAM_30186,0,VL0,0.14492753623188406
bpRNA_RFAM_10872,0,VL0,0.0759493670886076
bpRNA_RFAM_42143,0,VL0,0.26666666666666666
bpRNA_RFAM_27648,0,VL0,0.08333333333333333
bpRNA_RFAM_27898,0,VL0,0.014705882352941176
bpRNA_RFAM_23057,0,VL0,0.08
bpRNA_RFAM_26322,0,VL0,0.0
bpRNA_RFAM_37388,0,VL0,0.1927710843373494
bpRNA_RFAM_9893,0,VL0,0.1597222222222222
bpRNA_RNP_378,0,VL0,0.16274089935760172
bpRNA_RFAM_35500,0,VL0,0.2222222222222222
bpRNA_RFAM_13324,0,VL0,0.07692307692307693
bpRNA_RFAM_39984,0,VL0,0.02631578947368421
bpRNA_RFAM_34882,0,VL0,0.08045977011494253
bpRNA_RFAM_16633,0,VL0,0.27596439169139464
bpRNA_RFAM_34197,0,VL0,0.21107266435986158
bpRNA_RFAM_35893,0,VL0,0.031791907514450865
bpRNA_RFAM_20398,0,VL0,0.20833333333333334
bpRNA_RFAM_759,0,VL0,0.21551724137931033
bpRNA_RFAM_8332,0,VL0,0.03225806451612903
bpRNA_RFAM_22903,0,VL0,0.09166666666666666
bpRNA_RFAM_39068,0,VL0,0.233502538071066
bpRNA_RFAM_5820,0,VL0,0.1891891891891892
bpRNA_RFAM_10976,0,VL0,0.10869565217391304
bpRNA_CRW_29972,0,VL0,0.0
bpRNA_RFAM_9210,0,VL0,0.03684210526315789
bpRNA_RFAM_25688,0,VL0,0.43209876543209874
bpRNA_RFAM_16424,0,VL0,0.25630252100840334
bpRNA_RFAM_24535,0,VL0,0.2028985507246377
bpRNA_RFAM_5481,0,VL0,0.019867549668874173
bpRNA_RFAM_38980,0,VL0,0.22760290556900725
bpRNA_RFAM_33127,0,VL0,0.09782608695652174
bpRNA_RFAM_11664,0,VL0,0.09278350515463918
bpRNA_RFAM_7533,0,VL0,0.05185185185185185
bpRNA_CRW_38821,0,VL0,0.01282051282051282
bpRNA_RFAM_18559,0,VL0,0.18613138686131386
bpRNA_CRW_29807,0,VL0,0.0
bpRNA_RFAM_26385,0,VL0,0.1643835616438356
bpRNA_RFAM_39856,0,VL0,0.04285714285714286
bpRNA_RFAM_38207,0,VL0,0.1674641148325359
bpRNA_CRW_31270,0,VL0,0.0
bpRNA_RFAM_37834,0,VL0,0.046242774566473986
bpRNA_RFAM_38122,0,VL0,0.14285714285714285
bpRNA_RFAM_1063,0,VL0,0.20526315789473684
bpRNA_RFAM_34214,0,VL0,0.14732142857142858
bpRNA_RFAM_27550,0,VL0,0.12149532710280374
bpRNA_SPR_262,0,VL0,0.022222222222222223
bpRNA_RFAM_33575,0,VL0,0.20430107526881722
bpRNA_RFAM_17375,0,VL0,0.13821138211382114
bpRNA_RFAM_37984,0,VL0,0.2
bpRNA_RFAM_21338,0,VL0,0.10810810810810811
bpRNA_RFAM_40656,0,VL0,0.24598930481283424
bpRNA_RFAM_5818,0,VL0,0.12280701754385964
bpRNA_RFAM_843,0,VL0,0.11515151515151516
bpRNA_RFAM_31306,0,VL0,0.15178571428571427
bpRNA_RFAM_21571,0,VL0,0.009708737864077669
bpRNA_RFAM_21829,0,VL0,0.10218978102189781
bpRNA_RFAM_11745,0,VL0,0.03296703296703297
bpRNA_RFAM_25645,0,VL0,0.0641025641025641
bpRNA_RFAM_24727,0,VL0,0.14705882352941177
bpRNA_CRW_31204,0,VL0,0.0
bpRNA_RFAM_2755,0,VL0,0.07256235827664399
bpRNA_RFAM_24682,0,VL0,0.08629441624365482
bpRNA_RFAM_23370,0,VL0,0.36923076923076925
bpRNA_RFAM_8019,0,VL0,0.06837606837606838
bpRNA_RFAM_14223,0,VL0,0.23770491803278687
bpRNA_tmRNA_407,0,VL0,0.2135678391959799
bpRNA_RFAM_21515,0,VL0,0.13333333333333333
bpRNA_RFAM_11412,0,VL0,0.11888111888111888
bpRNA_RFAM_19905,0,VL0,0.08264462809917356
bpRNA_RFAM_36010,0,VL0,0.13513513513513514
bpRNA_RFAM_163,0,VL0,0.2288135593220339
bpRNA_RFAM_39762,0,VL0,0.15517241379310345
bpRNA_RFAM_3042,0,VL0,0.22459893048128343
bpRNA_RFAM_36062,0,VL0,0.15053763440860216
bpRNA_RFAM_9656,0,VL0,0.011235955056179775
bpRNA_RFAM_13943,0,VL0,0.12121212121212122
bpRNA_RFAM_21007,0,VL0,0.27102803738317754
bpRNA_RFAM_5768,0,VL0,0.39766081871345027
bpRNA_RFAM_20978,0,VL0,0.22105263157894736
bpRNA_RFAM_13422,0,VL0,0.15037593984962405
bpRNA_RFAM_9250,0,VL0,0.12669683257918551
bpRNA_RFAM_8247,0,VL0,0.08333333333333333
bpRNA_CRW_28451,0,VL0,0.0
bpRNA_RFAM_6181,0,VL0,0.23809523809523808
bpRNA_RFAM_23077,0,VL0,0.2926829268292683
