partition,fold_number,id
train,3,tRNA_tdbD00000834
train,3,RNaseP_archaea_M.barkeri
train,3,5S_rRNA_Eukaryota_E00714
train,3,5S_rRNA_Bacteria_B04347
train,3,tRNA_tdbD00011187
train,3,tRNA_tdbD00004749
train,3,tRNA_tdbD00002895
train,3,5S_rRNA_Bacteria_B00488
train,3,5S_rRNA_Eukaryota_E01127
train,3,5S_rRNA_Bacteria_B01121
train,3,5S_rRNA_Eukaryota_E01446
train,3,tRNA_tdbD00009462
train,3,tmRNA_Pseu.syri._CP000058
train,3,5S_rRNA_Bacteria_B04152
train,3,5S_rRNA_Bacteria_B02466
train,3,tRNA_tdbD00003402
train,3,5S_rRNA_Bacteria_B06714
train,3,5S_rRNA_Bacteria_B06645
train,3,5S_rRNA_Eukaryota_E02444
train,3,5S_rRNA_Bacteria_B00999
train,3,5S_rRNA_Bacteria_B03456
train,3,tRNA_tdbD00011785
train,3,16S_rRNA_Aquifcae_DQ398779
train,3,5S_rRNA_Bacteria_B00028
train,3,5S_rRNA_Eukaryota_E01654
train,3,5S_rRNA_Bacteria_B04698
train,3,tRNA_tdbD00005945
train,3,5S_rRNA_Eukaryota_E00087
train,3,tRNA_tdbD00000397
train,3,5S_rRNA_Bacteria_B04131
train,3,5S_rRNA_Eukaryota_E00661
train,3,tRNA_tdbD00010996
train,3,tRNA_tdbD00008629
train,3,tRNA_tdbD00001471
train,3,tRNA_tdbD00008851
train,3,5S_rRNA_Bacteria_B05985
train,3,tRNA_tdbD00003274
train,3,tRNA_tdbD00011264
train,3,16S_rRNA_Actinobacteria_DQ973257
train,3,5S_rRNA_Eukaryota_E02667
train,3,16S_rRNA_Bacilli_DQ379995
train,3,16S_rRNA_Alphaproteobacteria_AY526228
train,3,tRNA_tdbD00009527
train,3,5S_rRNA_Bacteria_B00609
train,3,tRNA_tdbD00005536
train,3,tRNA_tdbD00006360
train,3,5S_rRNA_Eukaryota_E02237
train,3,5S_rRNA_Eukaryota_E01414
train,3,16S_rRNA_Bacilli_UNP00492
train,3,tRNA_tdbD00008687
train,3,5S_rRNA_Bacteria_B00499
train,3,tRNA_tdbD00008226
train,3,5S_rRNA_Eukaryota_E01492
train,3,5S_rRNA_Bacteria_B00739
train,3,5S_rRNA_Bacteria_B03311
train,3,16S_rRNA_Alphaproteobacteria_AY701877
train,3,tRNA_tdbD00005091
train,3,tmRNA_Pedi.pent._CP000422
train,3,5S_rRNA_Bacteria_B05912
train,3,5S_rRNA_Bacteria_B05678
train,3,5S_rRNA_Bacteria_B06031
train,3,5S_rRNA_Bacteria_B00472
train,3,tRNA_tdbD00009469
train,3,5S_rRNA_Bacteria_B04282
train,3,tRNA_tdbD00006256
train,3,5S_rRNA_Bacteria_B00629
train,3,5S_rRNA_Bacteria_B05568
train,3,tRNA_tdbD00003859
train,3,5S_rRNA_Bacteria_B01219
train,3,tRNA_tdbD00000791
train,3,5S_rRNA_Bacteria_B06463
train,3,tRNA_tdbD00006465
train,3,tRNA_tdbD00006195
train,3,5S_rRNA_Eukaryota_E01640
train,3,5S_rRNA_Bacteria_B01145
train,3,tRNA_tdbD00002940
train,3,5S_rRNA_Eukaryota_E00927
train,3,5S_rRNA_Bacteria_B00473
train,3,5S_rRNA_Bacteria_B05611
train,3,tRNA_tdbD00010728
train,3,tRNA_tdbD00008796
train,3,tRNA_tdbD00011776
train,3,5S_rRNA_Bacteria_B05885
train,3,tRNA_tdbD00011919
train,3,5S_rRNA_Bacteria_B04959
train,3,5S_rRNA_Eukaryota_E01494
train,3,5S_rRNA_Eukaryota_E01809
train,3,5S_rRNA_Eukaryota_E02594
train,3,5S_rRNA_Mitochondria_M00025
train,3,tRNA_tdbD00010138
train,3,5S_rRNA_Bacteria_B06722
train,3,tRNA_tdbD00006601
train,3,5S_rRNA_Eukaryota_E00056
train,3,tRNA_tdbD00009447
train,3,tRNA_tdbD00004474
train,3,5S_rRNA_Bacteria_B02706
train,3,tRNA_tdbD00004596
train,3,5S_rRNA_Bacteria_B06169
train,3,tRNA_tdbD00010025
train,3,tRNA_tdbD00007875
train,3,tRNA_tdbD00010674
train,3,5S_rRNA_Bacteria_B04882
train,3,tRNA_tdbD00009623
train,3,RNaseP_a_bacterial_A.tumefaciens
train,3,5S_rRNA_Bacteria_B06312
train,3,5S_rRNA_Bacteria_B03762
train,3,5S_rRNA_Eukaryota_E00390
train,3,tRNA_tdbD00007175
train,3,5S_rRNA_Bacteria_B00010
train,3,tRNA_tdbD00009070
train,3,tRNA_tdbD00009166
train,3,tRNA_tdbD00005603
train,3,5S_rRNA_Archaea_A00025
train,3,tRNA_tdbD00004678
train,3,5S_rRNA_Bacteria_B06368
train,3,tRNA_tdbD00007821
train,3,5S_rRNA_Bacteria_B05148
train,3,5S_rRNA_Bacteria_B02408
train,3,5S_rRNA_Bacteria_B05329
train,3,5S_rRNA_Bacteria_B00566
train,3,5S_rRNA_Bacteria_B02489
train,3,tRNA_tdbD00006047
train,3,5S_rRNA_Archaea_A00214
train,3,tRNA_tdbD00005721
train,3,tRNA_tdbD00009584
train,3,5S_rRNA_Bacteria_B06207
train,3,5S_rRNA_Eukaryota_E02682
train,3,5S_rRNA_Bacteria_B04769
train,3,5S_rRNA_Bacteria_B03400
train,3,tRNA_tdbD00006857
train,3,tRNA_tdbD00009051
train,3,5S_rRNA_Bacteria_B02502
train,3,tRNA_tdbD00010027
train,3,tRNA_tdbD00011798
train,3,tRNA_tdbD00001542
train,3,5S_rRNA_Mitochondria_M00065
train,3,5S_rRNA_Eukaryota_E00244
train,3,5S_rRNA_Bacteria_B02719
train,3,5S_rRNA_Bacteria_B04962
train,3,5S_rRNA_Bacteria_B01906
train,3,5S_rRNA_Bacteria_B07049
train,3,5S_rRNA_Bacteria_B04399
train,3,5S_rRNA_Bacteria_B03815
train,3,tRNA_tdbD00004178
train,3,5S_rRNA_Bacteria_B06020
train,3,tRNA_tdbD00010629
train,3,tRNA_tdbD00004343
train,3,5S_rRNA_Bacteria_B02550
train,3,5S_rRNA_Eukaryota_E01143
train,3,5S_rRNA_Eukaryota_E02774
train,3,5S_rRNA_Bacteria_B06117
train,3,5S_rRNA_Bacteria_B04468
train,3,5S_rRNA_Bacteria_B01960
train,3,tRNA_tdbD00009310
train,3,5S_rRNA_Bacteria_B01970
train,3,tRNA_tdbD00007338
train,3,5S_rRNA_Bacteria_B00910
train,3,tRNA_tdbD00000507
train,3,tRNA_tdbD00005910
train,3,5S_rRNA_Bacteria_B07088
train,3,tRNA_tdbD00006235
train,3,5S_rRNA_Archaea_A00002
train,3,tRNA_tdbD00010206
train,3,5S_rRNA_Bacteria_B03226
train,3,5S_rRNA_Eukaryota_E01992
train,3,5S_rRNA_Eukaryota_E02181
train,3,5S_rRNA_Eukaryota_E01754
train,3,tRNA_tdbD00009126
train,3,tRNA_tdbD00004972
train,3,tRNA_tdbD00010087
train,3,5S_rRNA_Bacteria_B05578
train,3,5S_rRNA_Bacteria_B03252
train,3,tRNA_tdbD00008831
train,3,5S_rRNA_Bacteria_B00066
train,3,5S_rRNA_Eukaryota_E01256
train,3,tRNA_tdbD00008235
train,3,tRNA_tdbD00008907
train,3,tRNA_tdbD00009790
train,3,tRNA_tdbD00010741
train,3,5S_rRNA_Plastids_P00352
train,3,tRNA_tdbD00004353
train,3,tRNA_tdbD00006673
train,3,5S_rRNA_Bacteria_B01033
train,3,tRNA_tdbD00006674
train,3,16S_rRNA_Bacilli_AY688055
train,3,5S_rRNA_Eukaryota_E02230
train,3,tRNA_tdbD00004210
train,3,5S_rRNA_Bacteria_B04715
train,3,5S_rRNA_Eukaryota_E02340
train,3,5S_rRNA_Bacteria_B00921
train,3,tRNA_tdbD00008690
train,3,5S_rRNA_Bacteria_B04497
train,3,tRNA_tdbD00007522
train,3,tRNA_tdbD00004856
train,3,tRNA_tdbD00000662
train,3,5S_rRNA_Bacteria_B00311
train,3,5S_rRNA_Archaea_A00057
train,3,5S_rRNA_Bacteria_B06841
train,3,5S_rRNA_Bacteria_B06725
train,3,tRNA_tdbD00011660
train,3,tRNA_tdbD00010945
train,3,5S_rRNA_Bacteria_B05877
train,3,tRNA_tdbD00004305
train,3,5S_rRNA_Bacteria_B01883
train,3,5S_rRNA_Bacteria_B02227
train,3,5S_rRNA_Bacteria_B05217
train,3,5S_rRNA_Bacteria_B05086
train,3,tRNA_tdbD00008408
train,3,16S_rRNA_Bacilli_AB190035
train,3,5S_rRNA_Bacteria_B00776
train,3,5S_rRNA_Eukaryota_E00202
train,3,tRNA_tdbD00008503
train,3,5S_rRNA_Bacteria_B01300
train,3,5S_rRNA_Bacteria_B03524
train,3,5S_rRNA_Bacteria_B00170
train,3,5S_rRNA_Bacteria_B00016
train,3,tRNA_tdbD00006988
train,3,tRNA_tdbD00011587
train,3,tRNA_tdbD00005655
train,3,tRNA_tdbD00002934
train,3,tRNA_tdbD00007774
train,3,tRNA_tdbD00002092
train,3,5S_rRNA_Bacteria_B03955
train,3,5S_rRNA_Bacteria_B01239
train,3,tRNA_tdbD00007792
train,3,5S_rRNA_Eukaryota_E01277
train,3,tRNA_tdbD00012016
train,3,5S_rRNA_Bacteria_B00102
train,3,SRP_long_bacterial_Clos.perf._CP000246
train,3,tRNA_tdbD00007274
train,3,16S_rRNA_Alphaproteobacteria_AB162078
train,3,5S_rRNA_Bacteria_B02024
train,3,5S_rRNA_Archaea_A00068
train,3,5S_rRNA_Bacteria_B06377
train,3,5S_rRNA_Eukaryota_E02553
train,3,tRNA_tdbD00009683
train,3,5S_rRNA_Bacteria_B04041
train,3,tmRNA_Baci.clau._AP006627
train,3,5S_rRNA_Eukaryota_E00937
train,3,tRNA_tdbD00007300
train,3,tRNA_tdbD00010762
train,3,SRP_archael_Meth.mari._CP000609
train,3,5S_rRNA_Bacteria_B00778
train,3,5S_rRNA_Bacteria_B06897
train,3,5S_rRNA_Bacteria_B06720
train,3,tRNA_tdbD00008108
train,3,tRNA_tdbD00006858
train,3,5S_rRNA_Eukaryota_E00205
train,3,16S_rRNA_Bacilli_AY635958
train,3,tRNA_tdbD00004950
train,3,5S_rRNA_Archaea_A00103
train,3,5S_rRNA_Bacteria_B02694
train,3,tRNA_tdbD00002451
train,3,tRNA_tdbD00009483
train,3,5S_rRNA_Eukaryota_E02680
train,3,tRNA_tdbD00009071
train,3,5S_rRNA_Eukaryota_E00421
train,3,5S_rRNA_Bacteria_B07206
train,3,5S_rRNA_Archaea_A00152
train,3,5S_rRNA_Eukaryota_E01485
train,3,5S_rRNA_Bacteria_B03034
train,3,tRNA_tdbD00007807
train,3,5S_rRNA_Bacteria_B01474
train,3,tRNA_tdbD00010632
train,3,5S_rRNA_Bacteria_B00343
train,3,5S_rRNA_Bacteria_B07258
train,3,RNaseP_a_bacterial_S.bikiniensis
train,3,tRNA_tdbD00009422
train,3,5S_rRNA_Bacteria_B06852
train,3,16S_rRNA_Aquifcae_DQ398796
train,3,5S_rRNA_Eukaryota_E01041
train,3,5S_rRNA_Bacteria_B02745
train,3,5S_rRNA_Bacteria_B05130
train,3,5S_rRNA_Eukaryota_E01332
train,3,telomerase_AF221912.98-564
train,3,5S_rRNA_Bacteria_B03099
train,3,tRNA_tdbD00009118
train,3,5S_rRNA_Bacteria_B05494
train,3,tRNA_tdbD00004660
train,3,5S_rRNA_Eukaryota_E00326
train,3,5S_rRNA_Bacteria_B00637
train,3,tRNA_tdbD00003943
train,3,RNaseP_a_bacterial_M.tuberculosis-g
train,3,5S_rRNA_Bacteria_B00496
train,3,5S_rRNA_Bacteria_B04257
train,3,tRNA_tdbD00011577
train,3,5S_rRNA_Eukaryota_E02430
train,3,tmRNA_Stap.epid._TRW-176280
train,3,tRNA_tdbD00008308
train,3,tRNA_tdbD00006325
train,3,5S_rRNA_Bacteria_B03284
train,3,5S_rRNA_Eukaryota_E01315
train,3,tRNA_tdbD00007303
train,3,5S_rRNA_Plastids_P00303
train,3,5S_rRNA_Bacteria_B04304
train,3,tRNA_tdbD00007905
train,3,5S_rRNA_Bacteria_B02058
train,3,SRP_small_bacterial_Camp.jeju._AL111168
train,3,5S_rRNA_Eukaryota_E00809
train,3,tRNA_tdbD00010532
train,3,tRNA_tdbD00009303
train,3,5S_rRNA_Bacteria_B02803
train,3,5S_rRNA_Bacteria_B06334
train,3,5S_rRNA_Bacteria_B02753
train,3,5S_rRNA_Bacteria_B06799
train,3,5S_rRNA_Bacteria_B06036
train,3,5S_rRNA_Bacteria_B07174
train,3,5S_rRNA_Plastids_P00498
train,3,16S_rRNA_Bacilli_DQ394708
train,3,tRNA_tdbD00008059
train,3,5S_rRNA_Plastids_P00581
train,3,tRNA_tdbD00006023
train,3,tRNA_tdbD00003096
train,3,tRNA_tdbD00011457
train,3,5S_rRNA_Eukaryota_E01421
train,3,tRNA_tdbD00009951
train,3,5S_rRNA_Bacteria_B04924
train,3,5S_rRNA_Eukaryota_E01562
train,3,5S_rRNA_Plastids_P00181
train,3,5S_rRNA_Archaea_A00268
train,3,5S_rRNA_Bacteria_B06715
train,3,tRNA_tdbD00009538
train,3,tRNA_tdbD00002264
train,3,tRNA_tdbD00005972
train,3,5S_rRNA_Bacteria_B07134
train,3,tRNA_tdbD00006341
train,3,tRNA_tdbD00007578
train,3,5S_rRNA_Eukaryota_E00314
train,3,SRP_protozoan_Leis.braz._SDB-87235
train,3,RNaseP_nuclear_S.servazzii
train,3,5S_rRNA_Bacteria_B01413
train,3,tRNA_tdbD00003962
train,3,5S_rRNA_Mitochondria_M00003
train,3,5S_rRNA_Bacteria_B05623
train,3,tRNA_tdbD00010318
train,3,5S_rRNA_Eukaryota_E02569
train,3,5S_rRNA_Bacteria_B01316
train,3,5S_rRNA_Eukaryota_E02047
train,3,16S_rRNA_Bacilli_AJ841880
train,3,tRNA_tdbD00007063
train,3,5S_rRNA_Eukaryota_E01797
train,3,5S_rRNA_Bacteria_B03922
train,3,16S_rRNA_Bacilli_DQ235084
train,3,5S_rRNA_Archaea_A00155
train,3,tRNA_tdbD00006124
train,3,5S_rRNA_Bacteria_B04519
train,3,tRNA_tdbD00007746
train,3,tRNA_tdbD00005291
train,3,5S_rRNA_Bacteria_B05486
train,3,tRNA_tdbD00008737
train,3,tRNA_tdbD00010626
train,3,5S_rRNA_Bacteria_B03179
train,3,tRNA_tdbD00006823
train,3,tRNA_tdbD00004206
train,3,SRP_animal_Dros.mela._X01056
train,3,16S_rRNA_Alphaproteobacteria_UNP00378
train,3,5S_rRNA_Bacteria_B03756
train,3,5S_rRNA_Eukaryota_E00723
train,3,5S_rRNA_Bacteria_B06098
train,3,16S_rRNA_Alphaproteobacteria_X90813
train,3,16S_rRNA_Alphaproteobacteria_X90816
train,3,5S_rRNA_Bacteria_B04025
train,3,5S_rRNA_Bacteria_B02931
train,3,5S_rRNA_Bacteria_B02370
train,3,tRNA_tdbD00010155
train,3,5S_rRNA_Bacteria_B00945
train,3,5S_rRNA_Bacteria_B00636
train,3,tRNA_tdbD00001518
train,3,5S_rRNA_Bacteria_B01997
train,3,16S_rRNA_Alphaproteobacteria_X68473
train,3,5S_rRNA_Bacteria_B03381
train,3,5S_rRNA_Bacteria_B07127
train,3,5S_rRNA_Bacteria_B03775
train,3,tRNA_tdbD00007538
train,3,SRP_fungal_Pich.guil._GSP-294746
train,3,5S_rRNA_Eukaryota_E02627
train,3,5S_rRNA_Bacteria_B02363
train,3,tRNA_tdbD00008762
train,3,tRNA_tdbD00005467
train,3,tmRNA_Xyle.fast._AE003849
train,3,5S_rRNA_Bacteria_B01990
train,3,tRNA_tdbD00006789
train,3,tRNA_tdbD00008451
train,3,tRNA_tdbD00007777
train,3,tRNA_tdbD00004611
train,3,5S_rRNA_Bacteria_B05791
train,3,5S_rRNA_Bacteria_B04359
train,3,5S_rRNA_Bacteria_B00909
train,3,tRNA_tdbD00005570
train,3,tRNA_tdbD00010468
train,3,5S_rRNA_Bacteria_B01690
train,3,tRNA_tdbD00010566
train,3,5S_rRNA_Eukaryota_E01011
train,3,5S_rRNA_Bacteria_B03674
train,3,5S_rRNA_Bacteria_B00703
train,3,16S_rRNA_Bacilli_AJ841857
train,3,tRNA_tdbD00011633
train,3,tRNA_tdbD00004089
train,3,tRNA_tdbD00008141
train,3,tRNA_tdbD00003833
train,3,SRP_animal_Dros.simu._GSP-7240
train,3,5S_rRNA_Bacteria_B04350
train,3,5S_rRNA_Bacteria_B06986
train,3,tRNA_tdbD00000666
train,3,16S_rRNA_Bacilli_AY553860
train,3,5S_rRNA_Bacteria_B05736
train,3,5S_rRNA_Eukaryota_E01988
train,3,5S_rRNA_Bacteria_B00862
train,3,tRNA_tdbD00006645
train,3,5S_rRNA_Eukaryota_E02801
train,3,SRP_animal_Phak.pach._GSP-170000-1
train,3,16S_rRNA_Alphaproteobacteria_DQ363142
train,3,tRNA_tdbD00010817
train,3,5S_rRNA_Bacteria_B06964
train,3,tRNA_tdbD00007835
train,3,tRNA_tdbD00010533
train,3,tRNA_tdbD00004188
train,3,tRNA_tdbD00006769
train,3,tRNA_tdbD00007862
train,3,5S_rRNA_Bacteria_B05290
train,3,5S_rRNA_Bacteria_B06327
train,3,5S_rRNA_Bacteria_B06688
train,3,tRNA_tdbD00010159
train,3,5S_rRNA_Eukaryota_E00902
train,3,tRNA_tdbD00010462
train,3,5S_rRNA_Bacteria_B05144
train,3,5S_rRNA_Eukaryota_E01372
train,3,tRNA_tdbD00005276
train,3,SRP_animal_Homo.sapi._BU566619
train,3,tmRNA_Ente.faec._TRW-1352
train,3,tRNA_tdbD00010441
train,3,tRNA_tdbD00011855
train,3,SRP_animal_Dros.mela._AC095014
train,3,5S_rRNA_Bacteria_B06050
train,3,5S_rRNA_Bacteria_B07125
train,3,tRNA_tdbD00005113
train,3,5S_rRNA_Eukaryota_E01185
train,3,tRNA_tdbD00011432
train,3,tRNA_tdbD00005994
train,3,5S_rRNA_Bacteria_B00775
train,3,5S_rRNA_Bacteria_B06972
train,3,5S_rRNA_Eukaryota_E01651
train,3,tRNA_tdbD00008438
train,3,5S_rRNA_Bacteria_B01222
train,3,tRNA_tdbD00006129
train,3,5S_rRNA_Bacteria_B06896
train,3,5S_rRNA_Archaea_A00047
train,3,SRP_protozoan_Leis.majo._AY722714
train,3,5S_rRNA_Bacteria_B06049
train,3,5S_rRNA_Eukaryota_E01650
train,3,5S_rRNA_Bacteria_B00215
train,3,5S_rRNA_Bacteria_B05465
train,3,5S_rRNA_Bacteria_B00833
train,3,5S_rRNA_Bacteria_B01170
train,3,16S_rRNA_Actinobacteria_DQ827880
train,3,tRNA_tdbD00007125
train,3,5S_rRNA_Bacteria_B07306
train,3,5S_rRNA_Plastids_P00454
train,3,5S_rRNA_Bacteria_B03460
train,3,16S_rRNA_Alphaproteobacteria_AF544924
train,3,tRNA_tdbD00007617
train,3,5S_rRNA_Bacteria_B03470
train,3,tRNA_tdbD00010469
train,3,tRNA_tdbD00010125
train,3,tmRNA_Baci.lich._CP000002
train,3,tRNA_tdbD00006306
train,3,5S_rRNA_Bacteria_B00754
train,3,5S_rRNA_Bacteria_B01655
train,3,tRNA_tdbD00004325
train,3,tRNA_tdbD00008164
train,3,tRNA_tdbD00004823
train,3,5S_rRNA_Bacteria_B04683
train,3,tRNA_tdbD00007595
train,3,5S_rRNA_Bacteria_B02604
train,3,5S_rRNA_Bacteria_B07243
train,3,5S_rRNA_Eukaryota_E00561
train,3,5S_rRNA_Bacteria_B04934
train,3,tRNA_tdbD00006832
train,3,5S_rRNA_Bacteria_B00231
train,3,5S_rRNA_Eukaryota_E01627
train,3,5S_rRNA_Bacteria_B06047
train,3,16S_rRNA_Bacilli_AY881687
train,3,tRNA_tdbD00010192
train,3,tRNA_tdbD00004177
train,3,tRNA_tdbD00005977
train,3,tRNA_tdbD00005141
train,3,tRNA_tdbD00009361
train,3,tRNA_tdbD00007860
train,3,5S_rRNA_Bacteria_B02050
train,3,tRNA_tdbD00006177
train,3,RNaseP_b_bacterial_M.flocculare
train,3,5S_rRNA_Eukaryota_E02109
train,3,16S_rRNA_Bacilli_DQ643133
train,3,5S_rRNA_Bacteria_B01021
train,3,tRNA_tdbD00009989
train,3,5S_rRNA_Bacteria_B04121
train,3,5S_rRNA_Bacteria_B04823
train,3,SRP_long_bacterial_Baci.thur._D11412
train,3,tRNA_tdbD00006194
train,3,tRNA_tdbD00001945
train,3,5S_rRNA_Bacteria_B00745
train,3,tRNA_tdbD00006682
train,3,tRNA_tdbD00010053
train,3,5S_rRNA_Bacteria_B05676
train,3,5S_rRNA_Bacteria_B06280
train,3,5S_rRNA_Bacteria_B01443
train,3,tRNA_tdbD00004638
train,3,tRNA_tdbD00007480
train,3,5S_rRNA_Bacteria_B02286
train,3,tRNA_tdbD00002963
train,3,5S_rRNA_Eukaryota_E01527
train,3,5S_rRNA_Eukaryota_E00315
train,3,tRNA_tdbD00007460
train,3,tRNA_tdbD00000018
train,3,5S_rRNA_Bacteria_B02816
train,3,5S_rRNA_Bacteria_B06408
train,3,5S_rRNA_Bacteria_B00530
train,3,tRNA_tdbD00005827
train,3,tRNA_tdbD00009114
train,3,tRNA_tdbD00001194
train,3,5S_rRNA_Bacteria_B03379
train,3,SRP_fungal_Aspe.terr._GSP-341663
train,3,tRNA_tdbD00005352
train,3,5S_rRNA_Plastids_P00229
train,3,tRNA_tdbD00004793
train,3,5S_rRNA_Bacteria_B00561
train,3,5S_rRNA_Bacteria_B03779
train,3,16S_rRNA_Alphaproteobacteria_AF460932
train,3,5S_rRNA_Bacteria_B06557
train,3,5S_rRNA_Bacteria_B04499
train,3,tRNA_tdbD00003800
train,3,5S_rRNA_Bacteria_B02517
train,3,tRNA_tdbD00010037
train,3,5S_rRNA_Bacteria_B04184
train,3,5S_rRNA_Eukaryota_E02102
train,3,5S_rRNA_Bacteria_B04503
train,3,tRNA_tdbD00011743
train,3,5S_rRNA_Bacteria_B03412
train,3,5S_rRNA_Plastids_P00484
train,3,5S_rRNA_Bacteria_B04164
train,3,5S_rRNA_Bacteria_B04024
train,3,tRNA_tdbD00004459
train,3,tRNA_tdbD00008940
train,3,tRNA_tdbD00010337
train,3,tRNA_tdbD00010734
train,3,tRNA_tdbD00008409
train,3,tRNA_tdbD00010350
train,3,tRNA_tdbD00005408
train,3,tRNA_tdbD00007785
train,3,5S_rRNA_Bacteria_B04004
train,3,5S_rRNA_Eukaryota_E00218
train,3,5S_rRNA_Bacteria_B02856
train,3,SRP_long_bacterial_Clos.botu._CP000727
train,3,5S_rRNA_Eukaryota_E00266
train,3,5S_rRNA_Bacteria_B05325
train,3,tRNA_tdbD00009408
train,3,5S_rRNA_Eukaryota_E01785
train,3,5S_rRNA_Bacteria_B04902
train,3,5S_rRNA_Bacteria_B03793
train,3,tRNA_tdbD00004981
train,3,RNaseP_nuclear_Z.rouxii
train,3,5S_rRNA_Eukaryota_E01233
train,3,16S_rRNA_Alphaproteobacteria_U12904
train,3,16S_rRNA_Alphaproteobacteria_U13155
train,3,16S_rRNA_Bacilli_DQ316053
train,3,tmRNA_Chro.sale._CP000285
train,3,tRNA_tdbD00009043
train,3,SRP_fungal_Nect.haem._GSP-71109
train,3,5S_rRNA_Bacteria_B05794
train,3,tRNA_tdbD00001476
train,3,RNaseP_a_bacterial_M.phosphovorus-JCM9380
train,3,tRNA_tdbD00007525
train,3,5S_rRNA_Bacteria_B02894
train,3,5S_rRNA_Bacteria_B00766
train,3,5S_rRNA_Bacteria_B07081
train,3,5S_rRNA_Eukaryota_E00030
train,3,tRNA_tdbD00004527
train,3,5S_rRNA_Eukaryota_E00715
train,3,5S_rRNA_Bacteria_B04056
train,3,5S_rRNA_Bacteria_B02204
train,3,tRNA_tdbD00006389
train,3,tRNA_tdbD00010490
train,3,5S_rRNA_Bacteria_B06920
train,3,5S_rRNA_Eukaryota_E02063
train,3,tRNA_tdbD00003739
train,3,5S_rRNA_Eukaryota_E02577
train,3,5S_rRNA_Archaea_A00240
train,3,tRNA_tdbD00011123
train,3,5S_rRNA_Bacteria_B03247
train,3,tRNA_tdbD00000530
train,3,tRNA_tdbD00005680
train,3,5S_rRNA_Bacteria_B02235
train,3,tRNA_tdbD00011807
train,3,5S_rRNA_Eukaryota_E01219
train,3,5S_rRNA_Bacteria_B01739
train,3,5S_rRNA_Eukaryota_E01309
train,3,tRNA_tdbD00004272
train,3,5S_rRNA_Archaea_A00125
train,3,5S_rRNA_Eukaryota_E00307
train,3,tRNA_tdbD00002269
train,3,5S_rRNA_Eukaryota_E00488
train,3,tRNA_tdbD00005748
train,3,5S_rRNA_Bacteria_B02534
train,3,5S_rRNA_Archaea_A00302
train,3,5S_rRNA_Bacteria_B04805
train,3,5S_rRNA_Eukaryota_E02082
train,3,5S_rRNA_Bacteria_B01699
train,3,5S_rRNA_Bacteria_B05968
train,3,tRNA_tdbD00002406
train,3,5S_rRNA_Bacteria_B05788
train,3,5S_rRNA_Plastids_P00410
train,3,tRNA_tdbD00003970
train,3,5S_rRNA_Bacteria_B02184
train,3,tRNA_tdbD00000505
train,3,tRNA_tdbD00004980
train,3,tRNA_tdbD00009776
train,3,5S_rRNA_Eukaryota_E00966
train,3,5S_rRNA_Bacteria_B03100
train,3,5S_rRNA_Bacteria_B03298
train,3,tRNA_tdbD00008341
train,3,16S_rRNA_Alphaproteobacteria_UNP00362
train,3,tRNA_tdbD00005297
train,3,tRNA_tdbD00008251
train,3,tRNA_tdbD00008471
train,3,tRNA_tdbD00012026
train,3,5S_rRNA_Eukaryota_E02622
train,3,tRNA_tdbD00007331
train,3,tRNA_tdbD00004593
train,3,5S_rRNA_Bacteria_B05648
train,3,5S_rRNA_Bacteria_B05175
train,3,16S_rRNA_Bacilli_AB190053
train,3,tRNA_tdbD00002577
train,3,tRNA_tdbD00003408
train,3,5S_rRNA_Eukaryota_E01014
train,3,5S_rRNA_Bacteria_B04241
train,3,tRNA_tdbD00010540
train,3,5S_rRNA_Bacteria_B05178
train,3,5S_rRNA_Eukaryota_E01969
train,3,5S_rRNA_Plastids_P00166
train,3,5S_rRNA_Eukaryota_E01963
train,3,5S_rRNA_Eukaryota_E01456
train,3,5S_rRNA_Bacteria_B01026
train,3,tRNA_tdbD00011397
train,3,tRNA_tdbD00011882
train,3,5S_rRNA_Bacteria_B05998
train,3,5S_rRNA_Bacteria_B00550
train,3,16S_rRNA_Alphaproteobacteria_UNP00393
train,3,5S_rRNA_Eukaryota_E00833
train,3,tRNA_tdbD00004628
train,3,5S_rRNA_Bacteria_B01408
train,3,5S_rRNA_Bacteria_B02670
train,3,5S_rRNA_Eukaryota_E02765
train,3,5S_rRNA_Bacteria_B06990
train,3,tRNA_tdbD00007500
train,3,5S_rRNA_Bacteria_B04139
train,3,5S_rRNA_Bacteria_B00266
train,3,5S_rRNA_Bacteria_B04863
train,3,5S_rRNA_Bacteria_B06481
train,3,5S_rRNA_Bacteria_B01218
train,3,tRNA_tdbD00009886
train,3,5S_rRNA_Bacteria_B02424
train,3,5S_rRNA_Bacteria_B01559
train,3,SRP_long_bacterial_Clos.acet._AE007525
train,3,tRNA_tdbD00000818
train,3,tRNA_tdbD00005236
train,3,5S_rRNA_Plastids_P00477
train,3,tRNA_tdbD00007225
train,3,5S_rRNA_Bacteria_B00526
train,3,5S_rRNA_Eukaryota_E01758
train,3,5S_rRNA_Plastids_P00760
train,3,5S_rRNA_Bacteria_B03822
train,3,tRNA_tdbD00008100
train,3,5S_rRNA_Bacteria_B06260
train,3,tRNA_tdbD00010444
train,3,tRNA_tdbD00011543
train,3,5S_rRNA_Bacteria_B05829
train,3,5S_rRNA_Bacteria_B04838
train,3,tRNA_tdbD00012040
train,3,16S_rRNA_Bacilli_AY673419
train,3,tRNA_tdbD00012088
train,3,SRP_fungal_Aspe.fumi._GSP-41122
